user_id,user_name,city,product_id,product_name,category,brand,price_ghs,order_id,order_date,order_month,quantity,unit_price_ghs,total_item_value_ghs,payment_amount_ghs,payment_method,last_view_date,views_count
U00260,Sarpong Boateng,Tamale,P0021,Classic Phone 21,Home,TemaHome,2655.52,O0000473,6/3/2025 4:07,June,1,2655.52,2655.52,2714.33,mobile_money,,0
U00040,Adwoa Kwarteng,Takoradi,P0179,Classic Book 179,Electronics,AccraGoods,1978.11,O0000474,6/12/2025 17:42,June,1,1978.11,1978.11,3947.38,mobile_money,,0
U00040,Adwoa Kwarteng,Takoradi,P0041,Smart Ball 41,Electronics,Aseda,1143.13,O0000474,6/12/2025 17:42,June,1,1143.13,1143.13,3947.38,mobile_money,,0
U00040,Adwoa Kwarteng,Takoradi,P0030,Neo Lamp 30,Grocery,Koala,751.24,O0000474,6/12/2025 17:42,June,1,751.24,751.24,3947.38,mobile_money,,0
U01480,Kofi Adjei,Tamale,P0191,Neo Sneaker 191,Home,TemaHome,2473.33,O0000475,2/12/2025 20:02,February,1,2473.33,2473.33,2772.82,mobile_money,,0
U02062,Linda Acheampong,Tamale,P0018,Classic Ball 18,Books,Nyame,665.77,O0000476,5/27/2025 16:51,May,1,665.77,665.77,737.97,paypal,,0
U01290,Nana Acheampong,Takoradi,P0196,Prime Book 196,Electronics,TemaHome,1117.88,O0000477,12/29/2024 6:22,December,1,1117.88,1117.88,1268.85,mobile_money,,0
U01097,Kwesi Ofori,Accra,P0116,Easy Sneaker 116,Grocery,KofiTech,1834.89,O0000478,3/16/2025 15:28,March,1,1834.89,1834.89,,paypal,,0
U00016,Esi Kwarteng,Accra,P0064,Neo Ball 64,Beauty,Nyame,486,O0000479,11/2/2025 21:01,November,1,486,486,3244.25,paypal,,0
U00016,Esi Kwarteng,Accra,P0182,Eco Blender 182,Electronics,Nyame,2367.95,O0000479,11/2/2025 21:01,November,1,2367.95,2367.95,3244.25,paypal,,0
U00016,Esi Kwarteng,Accra,P0192,Classic Ball 192,Home,Aseda,145.59,O0000479,11/2/2025 21:01,November,2,145.59,291.18,3244.25,paypal,,0
U00291,Abena Acheampong,Kumasi,P0005,Ultra Shirt 5,Books,Nyame,840.84,O0000480,6/24/2025 7:42,June,1,840.84,840.84,2234.88,mobile_money,,0
U00291,Abena Acheampong,Kumasi,P0110,Pro Phone 110,Toys,KofiTech,1290.85,O0000480,6/24/2025 7:42,June,1,1290.85,1290.85,2234.88,mobile_money,,0
U02003,Kwesi Addo,Tema,P0176,Eco Blender 176,Grocery,Nyame,2963.08,O0000481,10/18/2024 0:51,October,1,2963.08,2963.08,3322.36,cash,,0
U01668,Yaw Kwarteng,Accra,P0058,Classic Shirt 58,Grocery,KofiTech,2119.95,O0000482,6/10/2023 18:11,June,1,2119.95,2119.95,2231.76,paypal,,0
U02135,Adwoa Asare,Tema,P0077,Eco Book 77,Books,KofiTech,2502.84,O0000483,9/18/2025 9:41,September,2,2502.84,5005.68,5428.41,cash,,0
U01034,Michael Boateng,Accra,P0167,Pro Cream 167,Books,Nyame,1884.13,O0000484,12/5/2024 9:59,December,1,1884.13,1884.13,1956.72,paypal,,0
U00017,Sarpong Ofori,Tema,P0196,Prime Book 196,Electronics,TemaHome,1117.88,O0000485,9/11/2023 6:36,September,2,1117.88,2235.76,,card,,0
U00828,Abigail Boateng,Tamale,P0027,Pro Blender 27,Grocery,AccraGoods,216.95,O0000486,2/3/2025 17:07,February,1,216.95,216.95,282.78,paypal,,0
U00150,Kwame Kwarteng,Kumasi,P0044,Ultra Cream 44,Electronics,Koala,1756.69,O0000487,7/28/2025 21:21,July,2,1756.69,3513.38,-2453.64,cash,,0
U01733,Abigail Owusu,Tema,P0060,Ultra Cream 60,Clothing,Amanfuo,391.06,O0000488,5/23/2025 10:32,May,1,391.06,391.06,447.73,paypal,,0
U01403,Kwame Addo,Accra,P0059,Ultra Blender 59,Home,TemaHome,2712.75,O0000489,7/11/2025 13:46,July,1,2712.75,2712.75,4795.36,mobile_money,,0
U01403,Kwame Addo,Accra,P0028,Eco Shirt 28,Grocery,KofiTech,503.73,O0000489,7/11/2025 13:46,July,1,503.73,503.73,4795.36,mobile_money,,0
U01403,Kwame Addo,Accra,P0175,Easy Book 175,Electronics,AccraGoods,1401.11,O0000489,7/11/2025 13:46,July,1,1401.11,1401.11,4795.36,mobile_money,,0
U01275,Kofi Addo,Takoradi,P0150,Prime Phone 150,Beauty,KofiTech,1091.72,O0000490,8/4/2025 12:10,August,1,1091.72,1091.72,2522.12,mobile_money,,0
U01275,Kofi Addo,Takoradi,P0099,Prime Phone 99,Home,TemaHome,1291.55,O0000490,8/4/2025 12:10,August,1,1291.55,1291.55,2522.12,mobile_money,,0
U01957,Abigail Adjei,Accra,P0117,Neo Phone 117,Grocery,AccraGoods,981.79,O0000491,8/30/2025 22:03,August,1,981.79,981.79,1058.46,card,,0
U02075,Esi Addo,Kumasi,P0039,Pro Lamp 39,Home,Koala,1959.91,O0000492,6/15/2025 1:15,June,2,1959.91,3919.82,5246.1,paypal,,0
U02075,Esi Addo,Kumasi,P0051,Pro Blender 51,Beauty,KofiTech,802.95,O0000492,6/15/2025 1:15,June,1,802.95,802.95,5246.1,paypal,,0
U00998,Adwoa Kwarteng,Kumasi,P0123,Neo Cream 123,Grocery,Nyame,926.8,O0000493,10/29/2025 21:43,October,1,926.8,926.8,1005.55,mobile_money,,0
U01121,Esi Owusu,Accra,P0032,Ultra Sneaker 32,Home,Koala,2580.31,O0000494,10/10/2025 0:25,October,2,2580.31,5160.62,5586.81,mobile_money,,0
U00025,Michael Boateng,Accra,P0165,Ultra Shirt 165,Books,AccraGoods,1967.8,O0000495,7/17/2024 23:55,July,1,1967.8,1967.8,2218.36,card,,0
U00498,Kofi Adjei,Takoradi,P0007,Neo Book 7,Electronics,TemaHome,1383.68,O0000496,8/12/2025 11:56,August,1,1383.68,1383.68,1531.03,cash,,0
U01611,Kojo Asare,Accra,P0152,Classic Lamp 152,Grocery,Koala,96.32,O0000497,9/7/2024 8:49,September,1,96.32,96.32,,cash,,0
U01478,Yaw Owusu,Accra,P0060,Ultra Cream 60,Clothing,Amanfuo,391.06,O0000498,10/15/2024 10:24,October,1,391.06,391.06,437.66,mobile_money,,0
U01619,Ama Appiah,Tema,P0150,Prime Phone 150,Beauty,KofiTech,1091.72,O0000499,7/27/2025 10:21,July,2,1091.72,2183.44,4745.63,card,,0
U01619,Ama Appiah,Tema,P0093,Prime Cream 93,Grocery,Amanfuo,196.17,O0000499,7/27/2025 10:21,July,1,196.17,196.17,4745.63,card,,0
U01619,Ama Appiah,Tema,P0155,Eco Lamp 155,Sports,KofiTech,2119.18,O0000499,7/27/2025 10:21,July,1,2119.18,2119.18,4745.63,card,,0
U00220,Yaw Appiah,Tema,P0021,Classic Phone 21,Home,TemaHome,2655.52,O0000500,1/5/2024 6:18,January,1,2655.52,2655.52,2762.3,mobile_money,,0
U01339,Kojo Acheampong,Takoradi,P0019,Easy Blender 19,Electronics,AccraGoods,337.85,O0000501,8/28/2025 20:52,August,1,337.85,337.85,389.69,mobile_money,,0
U00360,Kwame Nketia,Kumasi,P0013,Easy Ball 13,Sports,TemaHome,2067.6,O0000502,9/10/2025 13:40,September,1,2067.6,2067.6,2153.46,cash,,0
U01538,Abigail Asare,Takoradi,P0196,Prime Book 196,Electronics,TemaHome,1117.88,O0000503,7/9/2025 20:08,July,1,1117.88,1117.88,1298.36,paypal,,0
U00524,Linda Kwarteng,Accra,P0056,Classic Lamp 56,Sports,AccraGoods,161.89,O0000504,5/22/2024 13:43,May,1,161.89,161.89,,paypal,,0
U00524,Linda Kwarteng,Accra,P0068,Pro Book 68,Toys,TemaHome,1533.12,O0000504,5/22/2024 13:43,May,1,1533.12,1533.12,,paypal,,0
U01004,Abigail Ofori,Kumasi,P0093,Prime Cream 93,Grocery,Amanfuo,196.17,O0000505,7/10/2025 8:00,July,2,196.17,392.34,2843.18,paypal,,0
U01004,Abigail Ofori,Kumasi,P0186,Easy Book 186,Toys,AccraGoods,354.36,O0000505,7/10/2025 8:00,July,1,354.36,354.36,2843.18,paypal,,0
U01004,Abigail Ofori,Kumasi,P0156,Easy Lamp 156,Beauty,Amanfuo,1658.28,O0000505,7/10/2025 8:00,July,1,1658.28,1658.28,2843.18,paypal,,0
U01004,Abigail Ofori,Kumasi,P0019,Easy Blender 19,Electronics,AccraGoods,337.85,O0000505,7/10/2025 8:00,July,1,337.85,337.85,2843.18,paypal,,0
U00335,Akosua Asare,Takoradi,P0102,Prime Book 102,Home,Amanfuo,67.96,O0000506,3/4/2025 7:52,March,1,67.96,67.96,,card,,0
U00335,Akosua Asare,Takoradi,P0032,Ultra Sneaker 32,Home,Koala,2580.31,O0000506,3/4/2025 7:52,March,1,2580.31,2580.31,,card,,0
U00120,Abena Owusu,Takoradi,P0068,Pro Book 68,Toys,TemaHome,1533.12,O0000507,10/22/2024 12:26,October,1,1533.12,1533.12,1663.46,card,1/2/2025 6:55,1
U00271,Ama Mensah,Accra,P0112,Pro Ball 112,Toys,TemaHome,2675.81,O0000508,5/1/2025 14:06,May,1,2675.81,2675.81,3036.73,card,,0
U00271,Ama Mensah,Accra,P0063,Smart Shirt 63,Clothing,Amanfuo,84.11,O0000508,5/1/2025 14:06,May,1,84.11,84.11,3036.73,card,,0
U00736,Ama Ofori,Accra,P0137,Easy Book 137,Electronics,Aseda,871.43,O0000509,9/8/2024 21:30,September,1,871.43,871.43,1010.52,mobile_money,,0
U01559,Ama Owusu,Kumasi,P0067,Smart Phone 67,Beauty,Amanfuo,991.5,O0000510,6/27/2025 20:41,June,1,991.5,991.5,1073.89,card,,0
U00758,Kwame Ofori,Kumasi,P0066,Easy Cream 66,Sports,AccraGoods,2388.08,O0000511,10/5/2025 18:00,October,1,2388.08,2388.08,-2231.51,paypal,,0
U01782,Kwesi Owusu,Accra,P0030,Neo Lamp 30,Grocery,Koala,751.24,O0000512,10/18/2025 8:42,October,1,751.24,751.24,824.13,cash,,0
U02129,Akosua Mensah,Takoradi,P0128,Classic Shirt 128,Grocery,Koala,2619.43,O0000513,3/11/2023 4:57,March,1,2619.43,2619.43,2787.49,mobile_money,,0
U01592,Esi Addo,Tamale,P0136,Eco Blender 136,Clothing,Koala,1231.47,O0000514,5/22/2025 5:21,May,1,1231.47,1231.47,3868.11,mobile_money,,0
U01592,Esi Addo,Tamale,P0157,Smart Shirt 157,Home,Nyame,2320.3,O0000514,5/22/2025 5:21,May,1,2320.3,2320.3,3868.11,mobile_money,,0
U01599,Yaw Adjei,Ho,P0030,Neo Lamp 30,Grocery,Koala,751.24,O0000515,3/23/2024 7:26,March,1,751.24,751.24,891.81,mobile_money,,0
U00598,Esi Owusu,Accra,P0077,Eco Book 77,Books,KofiTech,2502.84,O0000516,6/9/2025 1:30,June,1,2502.84,2502.84,2623.89,paypal,,0
U00932,Linda Nketia,Kumasi,P0147,Pro Shirt 147,Toys,Amanfuo,2084.08,O0000517,5/8/2025 4:44,May,1,2084.08,2084.08,9931.36,paypal,,0
U00932,Linda Nketia,Kumasi,P0092,Smart Ball 92,Clothing,TemaHome,649.72,O0000517,5/8/2025 4:44,May,3,649.72,1949.16,9931.36,paypal,9/26/2025 9:44,1
U00932,Linda Nketia,Kumasi,P0149,Pro Ball 149,Electronics,TemaHome,2609.41,O0000517,5/8/2025 4:44,May,1,2609.41,2609.41,9931.36,paypal,,0
U00932,Linda Nketia,Kumasi,P0089,Classic Sneaker 89,Sports,AccraGoods,2335.25,O0000517,5/8/2025 4:44,May,1,2335.25,2335.25,9931.36,paypal,,0
U00350,Kwesi Nketia,Accra,P0173,Eco Shirt 173,Home,KofiTech,2613.81,O0000518,5/9/2023 14:09,May,1,2613.81,2613.81,2928.65,paypal,,0
U01455,Abigail Owusu,Kumasi,P0119,Classic Phone 119,Beauty,Koala,731.65,O0000519,4/23/2025 2:52,April,2,731.65,1463.3,7705.23,mobile_money,,0
U01455,Abigail Owusu,Kumasi,P0027,Pro Blender 27,Grocery,AccraGoods,216.95,O0000519,4/23/2025 2:52,April,1,216.95,216.95,7705.23,mobile_money,,0
U01455,Abigail Owusu,Kumasi,P0094,Prime Ball 94,Electronics,AccraGoods,2643.16,O0000519,4/23/2025 2:52,April,2,2643.16,5286.32,7705.23,mobile_money,,0
U00176,Nana Boateng,Tamale,P0064,Neo Ball 64,Beauty,Nyame,486,O0000520,1/1/2025 5:43,January,1,486,486,585.11,card,,0
U01036,Kwesi Adjei,Tamale,P0131,Easy Blender 131,Electronics,Aseda,456.1,O0000521,11/1/2025 1:44,November,1,456.1,456.1,560.42,mobile_money,,0
U01933,Esi Adjei,Ho,P0135,Smart Sneaker 135,Sports,TemaHome,252.75,O0000522,4/11/2025 14:06,April,1,252.75,252.75,2137.63,cash,,0
U01933,Esi Adjei,Ho,P0044,Ultra Cream 44,Electronics,Koala,1756.69,O0000522,4/11/2025 14:06,April,1,1756.69,1756.69,2137.63,cash,,0
U01430,Nana Ofori,Tema,P0121,Ultra Blender 121,Sports,Aseda,1219.16,O0000523,9/22/2024 10:00,September,1,1219.16,1219.16,1295.43,cash,,0
U01925,Michael Mensah,Tema,P0018,Classic Ball 18,Books,Nyame,665.77,O0000524,10/10/2024 7:57,October,1,665.77,665.77,,paypal,,0
U01925,Michael Mensah,Tema,P0184,Eco Sneaker 184,Clothing,AccraGoods,1622.83,O0000524,10/10/2024 7:57,October,1,1622.83,1622.83,,paypal,,0
U01337,Michael Kwarteng,Accra,P0188,Prime Cream 188,Home,AccraGoods,1189.78,O0000525,9/4/2023 4:13,September,1,1189.78,1189.78,1234.85,mobile_money,,0
U00331,Esi Appiah,Kumasi,P0159,Classic Lamp 159,Clothing,Amanfuo,1620.36,O0000526,7/22/2025 11:16,July,1,1620.36,1620.36,1714.45,paypal,,0
U00852,Adwoa Acheampong,Accra,P0108,Classic Ball 108,Books,TemaHome,603.01,O0000527,7/24/2025 16:01,July,1,603.01,603.01,644.71,card,,0
U02167,Kwesi Appiah,Kumasi,P0049,Classic Ball 49,Clothing,TemaHome,1940.05,O0000528,4/24/2024 1:36,April,1,1940.05,1940.05,2187.61,card,,0
U01356,Nana Mensah,Tema,P0112,Pro Ball 112,Toys,TemaHome,2675.81,O0000529,9/25/2025 17:11,September,1,2675.81,2675.81,2992.65,mobile_money,,0
U01624,Akosua Nketia,Kumasi,P0110,Pro Phone 110,Toys,KofiTech,1290.85,O0000530,4/24/2024 21:54,April,1,1290.85,1290.85,1420.84,mobile_money,,0
U00846,Michael Asare,Cape Coast,P0072,Classic Phone 72,Books,Koala,1564.56,O0000531,3/25/2025 6:15,March,2,1564.56,3129.12,3170.76,paypal,,0
U01902,Nana Ofori,Accra,P0140,Classic Shirt 140,Home,Koala,506.11,O0000532,2/24/2025 9:28,February,1,506.11,506.11,576.94,cash,,0
U00390,Yaw Mensah,Accra,P0037,Pro Sneaker 37,Beauty,Aseda,1613.49,O0000533,3/9/2025 0:33,March,1,1613.49,1613.49,1777.44,card,,0
U00393,Kojo Ofori,Takoradi,P0082,Smart Shirt 82,Electronics,Koala,742.08,O0000534,2/11/2024 1:16,February,1,742.08,742.08,867.47,paypal,,0
U00800,Kojo Mensah,Kumasi,P0042,Classic Lamp 42,Sports,Amanfuo,2092.81,O0000535,6/20/2024 19:39,June,1,2092.81,2092.81,2296.8,card,,0
U00197,Abena Asare,Accra,P0141,Classic Lamp 141,Home,Amanfuo,2069.15,O0000536,9/30/2025 23:17,September,1,2069.15,2069.15,2218.5,cash,,0
U00235,Nana Ofori,Takoradi,P0104,Ultra Phone 104,Beauty,Aseda,2519.29,O0000537,9/25/2025 8:04,September,1,2519.29,2519.29,2806.07,cash,,0
U00437,Esi Acheampong,Kumasi,P0085,Ultra Blender 85,Books,Aseda,535.9,O0000538,9/24/2025 21:03,September,1,535.9,535.9,609.1,card,,0
U01825,Michael Appiah,Sunyani,P0046,Pro Sneaker 46,Books,Koala,2825.37,O0000539,10/20/2025 17:05,October,1,2825.37,2825.37,3172.45,mobile_money,,0
U00082,Kwame Kwarteng,Accra,P0092,Smart Ball 92,Clothing,TemaHome,649.72,O0000540,2/17/2025 18:45,February,1,649.72,649.72,5206.64,paypal,,0
U00082,Kwame Kwarteng,Accra,P0137,Easy Book 137,Electronics,Aseda,871.43,O0000540,2/17/2025 18:45,February,2,871.43,1742.86,5206.64,paypal,,0
U00082,Kwame Kwarteng,Accra,P0130,Ultra Book 130,Grocery,Koala,2468.13,O0000540,2/17/2025 18:45,February,1,2468.13,2468.13,5206.64,paypal,,0
U01268,Ama Boateng,Accra,P0046,Pro Sneaker 46,Books,Koala,2825.37,O0000541,9/27/2025 12:17,September,1,2825.37,2825.37,6865.54,card,,0
U01268,Ama Boateng,Accra,P0057,Prime Book 57,Electronics,Koala,1007.33,O0000541,9/27/2025 12:17,September,1,1007.33,1007.33,6865.54,card,,0
U01268,Ama Boateng,Accra,P0180,Ultra Phone 180,Grocery,AccraGoods,2713.42,O0000541,9/27/2025 12:17,September,1,2713.42,2713.42,6865.54,card,,0
U01336,Michael Addo,Accra,P0114,Classic Lamp 114,Grocery,Amanfuo,2478.95,O0000542,12/1/2024 0:02,December,1,2478.95,2478.95,2699.09,mobile_money,,0
U00772,Nana Appiah,Kumasi,P0141,Classic Lamp 141,Home,Amanfuo,2069.15,O0000543,6/12/2025 7:03,June,1,2069.15,2069.15,7223.11,mobile_money,,0
U00772,Nana Appiah,Kumasi,P0182,Eco Blender 182,Electronics,Nyame,2367.95,O0000543,6/12/2025 7:03,June,1,2367.95,2367.95,7223.11,mobile_money,,0
U00772,Nana Appiah,Kumasi,P0085,Ultra Blender 85,Books,Aseda,535.9,O0000543,6/12/2025 7:03,June,1,535.9,535.9,7223.11,mobile_money,,0
U00772,Nana Appiah,Kumasi,P0037,Pro Sneaker 37,Beauty,Aseda,1613.49,O0000543,6/12/2025 7:03,June,1,1613.49,1613.49,7223.11,mobile_money,,0
U00003,Kwame Boateng,Kumasi,P0147,Pro Shirt 147,Toys,Amanfuo,2084.08,O0000544,1/25/2025 23:08,January,1,2084.08,2084.08,3838.13,card,,0
U00003,Kwame Boateng,Kumasi,P0010,Classic Blender 10,Beauty,AccraGoods,311.99,O0000544,1/25/2025 23:08,January,1,311.99,311.99,3838.13,card,,0
U00003,Kwame Boateng,Kumasi,P0028,Eco Shirt 28,Grocery,KofiTech,503.73,O0000544,1/25/2025 23:08,January,2,503.73,1007.46,3838.13,card,,0
U01553,Nana Kwarteng,Sunyani,P0097,Ultra Ball 97,Toys,TemaHome,2040.63,O0000545,10/8/2025 20:53,October,1,2040.63,2040.63,2159.9,mobile_money,,0
U02080,Kwesi Appiah,Accra,P0133,Smart Ball 133,Grocery,Amanfuo,899.09,O0000546,6/21/2025 23:04,June,1,899.09,899.09,,paypal,,0
U01151,Nana Ofori,Kumasi,P0190,Prime Cream 190,Home,TemaHome,709.13,O0000547,9/6/2025 18:58,September,1,709.13,709.13,3558.59,card,,0
U01151,Nana Ofori,Kumasi,P0064,Neo Ball 64,Beauty,Nyame,486,O0000547,9/6/2025 18:58,September,1,486,486,3558.59,card,,0
U01151,Nana Ofori,Kumasi,P0147,Pro Shirt 147,Toys,Amanfuo,2084.08,O0000547,9/6/2025 18:58,September,1,2084.08,2084.08,3558.59,card,,0
U00431,Esi Nketia,Accra,P0085,Ultra Blender 85,Books,Aseda,535.9,O0000548,10/30/2025 8:08,October,1,535.9,535.9,,cash,,0
U00431,Esi Nketia,Accra,P0013,Easy Ball 13,Sports,TemaHome,2067.6,O0000548,10/30/2025 8:08,October,2,2067.6,4135.2,,cash,,0
U00431,Esi Nketia,Accra,P0057,Prime Book 57,Electronics,Koala,1007.33,O0000548,10/30/2025 8:08,October,1,1007.33,1007.33,,cash,,0
U00597,Adwoa Mensah,Tema,P0165,Ultra Shirt 165,Books,AccraGoods,1967.8,O0000549,8/19/2025 9:57,August,2,1967.8,3935.6,4274.75,mobile_money,,0
U01058,Akosua Nketia,Kumasi,P0120,Easy Sneaker 120,Grocery,TemaHome,2138.41,O0000550,1/25/2024 13:50,January,1,2138.41,2138.41,3578.37,cash,,0
U01058,Akosua Nketia,Kumasi,P0063,Smart Shirt 63,Clothing,Amanfuo,84.11,O0000550,1/25/2024 13:50,January,1,84.11,84.11,3578.37,cash,,0
U01058,Akosua Nketia,Kumasi,P0146,Easy Blender 146,Grocery,Nyame,1230.96,O0000550,1/25/2024 13:50,January,1,1230.96,1230.96,3578.37,cash,,0
U01281,Kwame Adjei,Tamale,P0165,Ultra Shirt 165,Books,AccraGoods,1967.8,O0000551,1/13/2025 5:32,January,1,1967.8,1967.8,3621.92,card,,0
U01281,Kwame Adjei,Tamale,P0080,Easy Shirt 80,Home,Nyame,1551.2,O0000551,1/13/2025 5:32,January,1,1551.2,1551.2,3621.92,card,,0
U00555,Michael Asare,Accra,P0088,Prime Lamp 88,Clothing,TemaHome,2585.87,O0000552,7/2/2025 12:01,July,1,2585.87,2585.87,2844.29,mobile_money,,0
U01602,Sarpong Ofori,Accra,P0188,Prime Cream 188,Home,AccraGoods,1189.78,O0000553,9/24/2024 0:48,September,1,1189.78,1189.78,5743.13,mobile_money,,0
U01602,Sarpong Ofori,Accra,P0088,Prime Lamp 88,Clothing,TemaHome,2585.87,O0000553,9/24/2024 0:48,September,1,2585.87,2585.87,5743.13,mobile_money,,0
U01602,Sarpong Ofori,Accra,P0132,Classic Blender 132,Beauty,Koala,1678.64,O0000553,9/24/2024 0:48,September,1,1678.64,1678.64,5743.13,mobile_money,,0
U01758,Kofi Ofori,Sunyani,P0081,Neo Blender 81,Beauty,TemaHome,938.15,O0000554,7/16/2025 9:12,July,1,938.15,938.15,1088.05,paypal,,0
U00296,Ama Mensah,Accra,P0080,Easy Shirt 80,Home,Nyame,1551.2,O0000555,11/26/2024 20:39,November,3,1551.2,4653.6,4870.15,card,,0
U01814,Nana Asare,Ho,P0120,Easy Sneaker 120,Grocery,TemaHome,2138.41,O0000556,9/19/2024 0:09,September,1,2138.41,2138.41,3599.92,mobile_money,,0
U01814,Nana Asare,Ho,P0100,Easy Shirt 100,Electronics,Nyame,1143.52,O0000556,9/19/2024 0:09,September,1,1143.52,1143.52,3599.92,mobile_money,,0
U00011,Esi Acheampong,Accra,P0056,Classic Lamp 56,Sports,AccraGoods,161.89,O0000557,5/16/2025 5:16,May,1,161.89,161.89,176.31,cash,,0
U00056,Adwoa Ofori,Ho,P0105,Eco Sneaker 105,Clothing,Amanfuo,2011.68,O0000558,8/24/2024 10:16,August,1,2011.68,2011.68,4822.03,card,,0
U00056,Adwoa Ofori,Ho,P0155,Eco Lamp 155,Sports,KofiTech,2119.18,O0000558,8/24/2024 10:16,August,1,2119.18,2119.18,4822.03,card,,0
U00056,Adwoa Ofori,Ho,P0142,Prime Book 142,Grocery,Amanfuo,250.52,O0000558,8/24/2024 10:16,August,1,250.52,250.52,4822.03,card,,0
U01609,Sarpong Asare,Accra,P0118,Smart Cream 118,Sports,Nyame,846.18,O0000559,9/30/2024 15:14,September,1,846.18,846.18,962.48,cash,,0
U01846,Yaw Mensah,Kumasi,P0177,Prime Book 177,Grocery,AccraGoods,913.34,O0000560,12/31/2023 12:17,December,1,913.34,913.34,943.71,paypal,,0
U01197,Michael Owusu,Tamale,P0085,Ultra Blender 85,Books,Aseda,535.9,O0000561,6/12/2025 19:31,June,2,535.9,1071.8,2294.19,mobile_money,,0
U01197,Michael Owusu,Tamale,P0150,Prime Phone 150,Beauty,KofiTech,1091.72,O0000561,6/12/2025 19:31,June,1,1091.72,1091.72,2294.19,mobile_money,,0
U00151,Kwesi Boateng,Kumasi,P0121,Ultra Blender 121,Sports,Aseda,1219.16,O0000562,9/23/2024 23:34,September,1,1219.16,1219.16,1373.69,cash,,0
U01123,Kojo Addo,Accra,P0029,Prime Sneaker 29,Beauty,TemaHome,942.03,O0000563,6/8/2025 9:17,June,1,942.03,942.03,1580.56,card,,0
U01123,Kojo Addo,Accra,P0028,Eco Shirt 28,Grocery,KofiTech,503.73,O0000563,6/8/2025 9:17,June,1,503.73,503.73,1580.56,card,,0
U00059,Esi Addo,Kumasi,P0113,Eco Ball 113,Clothing,TemaHome,1570.02,O0000564,7/15/2025 20:53,July,1,1570.02,1570.02,1618.49,card,,0
U00109,Adwoa Kwarteng,Sunyani,P0073,Smart Cream 73,Books,Koala,2847.13,O0000565,10/8/2025 2:01,October,1,2847.13,2847.13,2995.08,cash,,0
U01515,Esi Mensah,Kumasi,P0088,Prime Lamp 88,Clothing,TemaHome,2585.87,O0000566,8/5/2024 1:24,August,1,2585.87,2585.87,2952.2,paypal,,0
U01515,Esi Mensah,Kumasi,P0014,Neo Phone 14,Beauty,AccraGoods,105.98,O0000566,8/5/2024 1:24,August,1,105.98,105.98,2952.2,paypal,,0
U01996,Sarpong Owusu,Tema,P0173,Eco Shirt 173,Home,KofiTech,2613.81,O0000567,6/7/2025 20:08,June,1,2613.81,2613.81,2754.3,paypal,,0
U00253,Kofi Kwarteng,Ho,P0106,Smart Lamp 106,Sports,AccraGoods,1113,O0000568,2/22/2025 16:18,February,1,1113,1113,4185.46,card,,0
U00253,Kofi Kwarteng,Ho,P0134,Prime Book 134,Electronics,KofiTech,2880.73,O0000568,2/22/2025 16:18,February,1,2880.73,2880.73,4185.46,card,,0
U00072,Abigail Acheampong,Accra,P0048,Neo Book 48,Beauty,TemaHome,2151.41,O0000569,1/21/2025 6:14,January,1,2151.41,2151.41,6292.48,paypal,,0
U00072,Abigail Acheampong,Accra,P0145,Easy Book 145,Clothing,KofiTech,1313.3,O0000569,1/21/2025 6:14,January,1,1313.3,1313.3,6292.48,paypal,,0
U00072,Abigail Acheampong,Accra,P0087,Easy Cream 87,Grocery,KofiTech,2446.87,O0000569,1/21/2025 6:14,January,1,2446.87,2446.87,6292.48,paypal,,0
U01894,Abigail Acheampong,Kumasi,P0018,Classic Ball 18,Books,Nyame,665.77,O0000570,9/18/2025 16:50,September,2,665.77,1331.54,3167.38,mobile_money,,0
U01894,Abigail Acheampong,Kumasi,P0174,Smart Lamp 174,Clothing,Aseda,1388.84,O0000570,9/18/2025 16:50,September,1,1388.84,1388.84,3167.38,mobile_money,,0
U01894,Abigail Acheampong,Kumasi,P0010,Classic Blender 10,Beauty,AccraGoods,311.99,O0000570,9/18/2025 16:50,September,1,311.99,311.99,3167.38,mobile_money,,0
U01788,Kwame Nketia,Accra,P0042,Classic Lamp 42,Sports,Amanfuo,2092.81,O0000571,4/16/2025 19:19,April,2,2092.81,4185.62,4585.65,card,,0
U00974,Abigail Adjei,Tema,P0060,Ultra Cream 60,Clothing,Amanfuo,391.06,O0000572,5/17/2025 5:34,May,1,391.06,391.06,3677.23,paypal,,0
U00974,Abigail Adjei,Tema,P0163,Eco Lamp 163,Electronics,Aseda,1511.85,O0000572,5/17/2025 5:34,May,2,1511.85,3023.7,3677.23,paypal,,0
U00601,Esi Addo,Accra,P0087,Easy Cream 87,Grocery,KofiTech,2446.87,O0000573,6/27/2024 9:55,June,1,2446.87,2446.87,,mobile_money,,0
U00228,Abigail Ofori,Kumasi,P0038,Prime Shirt 38,Sports,Amanfuo,756.92,O0000574,9/9/2025 5:26,September,1,756.92,756.92,840.64,paypal,,0
U01293,Sarpong Addo,Accra,P0083,Pro Lamp 83,Books,TemaHome,1731.26,O0000575,2/27/2025 18:13,February,1,1731.26,1731.26,1950.39,card,,0
U01640,Abigail Boateng,Accra,P0178,Easy Blender 178,Beauty,Amanfuo,1720.05,O0000576,5/16/2024 0:32,May,1,1720.05,1720.05,1928.48,mobile_money,,0
U01727,Kofi Asare,Tamale,P0067,Smart Phone 67,Beauty,Amanfuo,991.5,O0000577,10/15/2024 13:01,October,1,991.5,991.5,4415.6,paypal,,0
